seq,timestamp,rtt_ms,status,send_msg,ack_msg
70,2026-05-28T14:38:28,119.69383400000311,SUCCESS,"PING,70,1779950308.619367","ACK,PING,70,1779950308.619367,RSSI=-48"
71,2026-05-28T14:38:30,318.8526250000052,SUCCESS,"PING,71,1779950309.744261","ACK,PING,71,1779950309.744261,RSSI=-44"
72,2026-05-28T14:38:31,26.719958999990467,SUCCESS,"PING,72,1779950311.0678961","ACK,PING,72,1779950311.0678961,RSSI=-49"
73,2026-05-28T14:38:32,22.917165999999156,SUCCESS,"PING,73,1779950312.0954702","ACK,PING,73,1779950312.0954702,RSSI=-48"
74,2026-05-28T14:38:33,22.351583000002506,SUCCESS,"PING,74,1779950313.120061","ACK,PING,74,1779950313.120061,RSSI=-49"
75,2026-05-28T14:38:34,122.02495799999724,SUCCESS,"PING,75,1779950314.1468108","ACK,PING,75,1779950314.1468108,RSSI=-49"
76,2026-05-28T14:38:35,151.38650000000098,SUCCESS,"PING,76,1779950315.274101","ACK,PING,76,1779950315.274101,RSSI=-49"
77,2026-05-28T14:38:36,87.7837919999962,SUCCESS,"PING,77,1779950316.43089","ACK,PING,77,1779950316.43089,RSSI=-49"
78,2026-05-28T14:38:37,321.82724999999834,SUCCESS,"PING,78,1779950317.521471","ACK,PING,78,1779950317.521471,RSSI=-46"
79,2026-05-28T14:38:38,44.32325000000503,SUCCESS,"PING,79,1779950318.848636","ACK,PING,79,1779950318.848636,RSSI=-47"
80,2026-05-28T14:38:40,106.19058300000006,SUCCESS,"PING,80,1779950319.8967302","ACK,PING,80,1779950319.8967302,RSSI=-38"
81,2026-05-28T14:38:41,135.03391700000122,SUCCESS,"PING,81,1779950321.0041971","ACK,PING,81,1779950321.0041971,RSSI=-51"
82,2026-05-28T14:38:42,117.90633300000763,SUCCESS,"PING,82,1779950322.1407502","ACK,PING,82,1779950322.1407502,RSSI=-51"
